asin,title,description,price,brand,categories,image_url
B000BGRZH4,,"BRAND NEW SHIPS IN ECO-FRIENDLY WHITE PAPER SLEEVE. Over 10 years in business - huge software selection, excellent customer service! Windows 98/2000/ME/XP",17.39,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51H8UCjlvpL._SX300_.jpg
B000BGT1GM,,"THE EVIL COMMANDER BORF HAS KIDNAPPED ACE'S GIRLFRIEND, THE BEAUTIFUL KIMBERLY, AND IS PLOTTING TO ENSLAVE THE EARTH USING HIS DREADED ""INFANTO RAY"", A WEAPON THAT CHANGES EVERYONE IT BLASTS INTO A HELPLESS BABY. ARMED WITH ONLY A LASER GUN, ACE MUST FIND AND DESTROY THE INFANTO RAY, RESCUE KIMBERLY AND SAVE THE EARTH. ALL IN A DAY'S WORK FOR A SUPERHERO, RIGHT?",129.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega CD', 'Games']]",http://ecx.images-amazon.com/images/I/41B00ABG69L.jpg
B000BGWVZU,,"Battles in Italy is the latest title in the award-wining Decisive Battles in WWII series from Strategic Studies Group. It takes you to three of the toughest fought battles in the Mediterranean -- the invasion of Sicily, codenamed Operation Husky, the landings at Salerno, codenamed Operation Avalanche and the landings at Anzio, codenamed Operation Shingle.

While the invasion of Sicily went more or less to plan, the result in the two subsequent amphibious operations was less certain, with the safety of the beachheads at both Salerno and Anzio in considerable doubt for some time. Neither side has sufficient resources to do the job properly, and improvisation and desperation are the order of the day, and as a result all three battles are tense and exciting affairs.

All three campaigns incorporate many new improvements and enhancements to the Decisive Battles series. Some of these updates include rules for surrender, political units, cooperation between countries, and improved amphibious invasions! Note: This game is published only with a well organized, bookmarked, and printable PDF manual.",0.0,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/31K2MHKHW9L.jpg
B000BGSZQ4,,"Complete in Box, Disc is Mint",22.95,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega CD', 'Games']]",http://ecx.images-amazon.com/images/I/41UzBLGiRRL._SX300_.jpg
B000BGZHDS,,"Just when you thought the destruction couldn't get any wilder, those crazy Worms are at it again in a new, fully 3D adventure! Unique new weapons, trophies, and secrets fuel hours of addictive gameplay. There is no stopping the mayhem!",12.89,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51gEaPimfnL._SY300_.jpg
B000BH3DCE,,The City has its demons...but so do you.Product InformationThe sequel to the genre-defining and award winning action/horror game TheSuffering.The Suffering: Ties That Bind is a revolutionary action-horror game thatemphasizes the disturbing terror of its predecessor with new twisted creaturesand a few familiar faces.&nbsp; Set in the unforgiving streets and prisons ofBaltimore the player once again controls Torque as he seeks revenge against themysterious grand manipulator Blackmore a man somehow tied to the death ofTorque's family.Players will explore the tough inner-city with poverty and urban injusticestrapping people just as effectively as a physical prison.&nbsp; The uniquemorality system returns as players delve into the perverse world of Torque'ssanity to discover his past and struggle to control his future.Product Features Journey Into Madness -&nbsp; Delve deep into Torque's past with flashbacks and define his future path while battling inner demons rage and a tenuous grip on sanity. Disturbing Characters and Creatures - A plethora of brand new ferocious fiends in addition to several returning favorites designed to depict tough societal problems like street crimes gun violence and riots that prosper in poverty stricken slums. Choose Your Path and Choose Your Plot - Define the true story behind the nature of Torque's crimes and his journey into madness with game-defining moral choices that affect the game's oute.&nbsp; Each path providing a pletely different gaming experience. Master the Rage - New multi-leveled insanity mode is tied directly to players' actions creating the most deadly weapon in the game Torque's inner demon.&nbsp; This giant horrific creature goes from normal to brutal and bloodthirsty depending on the moral path that players choose to follow. A Seedy Urban World - Explore the gritty slums streets and prisons of Baltimore battling urban injustices and demons spawned from historical e,40.77,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51JFA1B6CHL._SY300_.jpg
B000BH3IZ6,,"Gun, Game, and Memory Unit included!!",56.99,,"[['Video Games', 'More Systems', 'Sega Dreamcast', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/413NN3BRKML._SX300_.jpg
B000BH3DC4,,Midway Arcade Treasures Deluxe Edition is a must have collection for fans of retro gaming. This arcade deluxe edition brings you 28 amazing retro classics that will bring you hours of gaming pleasure. From the marvelous APB to the sublime Mortal Kombat II there is something for everyone.,14.89,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51K543SJWTL._SY300_.jpg
B000BH7A2I,,"All the great features fromMajor League Baseball 2K5plus exclusive new content! Indulge in the most current &#146;05 baseball game available including new features, updated rosters, team standings, and more.Features:Great World Series moments: re-live or re-write history as you take on 10 of the greatest moments in World Series History.Pennant Fever mode: Two games out or eight games out, take your favorite MLB franchise all the way to the World Series. Team standings are locked in to match the real-life &#146;05 Pennant Race!Updated rosters: updated team rosters and new rookies let you enjoy the late-season excitement in all its glory.Custom MLB DVD: exclusive MLB-produced DVD highlighting the World Series moments you can play in-game.Plus all the features that makeMajor League Baseball 2K5great!On Command baserunning: own the basepaths by taking complete control of any baserunner with active picture-in-picture baserunning and utilize Maximum Sliding to hit the dirt utilizing multiple slide types with the flip of your right analog stick.Maximum Fielding: intuitive right analog stick controls make big defensive plays a reality with all-new diving catches, sliding catches, wall climbs, robbed homers, and bang-bang double plays.K Zone: on the mound, K Zone pitching flawlessly captures the true essence of baseball with unmatched control over pitch accuracy and pitch velocity, while a new batting interface allows for control of swing location and swing type.Best franchise in the business: dive into the nuts and bolts of franchise management as you scout and track minor-league talent, take on GM mode and even compete multi-player as the best franchise mode in the business gives you all the options you need to create a big-league powerhouse.Presented by ESPN: new broadcast camera angles, chase cam, GameCast Live, and commentary featuring Jon Miller and Hall of Fame legend Joe Morgan dissecting the action with Karl Ravech delivering the in-studio analysis, all in the style of ""The Worldwide Leader in Sports.""The Skybox: choose from multiple skybox layouts each with their own Hall of Fame wing, and deck them out with your favorite in-game action shots as you earn tokens to unlock classic teams, mini games, stadiums, and more.Your game, your music: just as the players select the songs that play as they stride to the plate, now you can customize the sounds of the game with your Xbox by using your own downloaded music to add some true stadium atmosphere.Online leagues: the standard-setting online quality that you have come to know from the 2K series now includes online leagues and tournaments, updates of other games in progress, and an advanced messaging system and a buddy list that lets you keep in touch with your opponents at any time.",27.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/51G9KV1YZ3L._SY300_.jpg
B000BHCUW8,,"From the Executive Producer of Halo, comes Stubbs the Zombie in Rebel Without a Pulse. You play as Stubbs, an undead antihero who takes on a futuristic city using nothing but his own carcass and the weapons of his possessed enemies. This third-person action game uses the Halo engine and integrates tongue-in-cheek humor and a strong storyline with innovative combat. Be the Zombie!",0.0,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/5115GGD9WVL._SY300_.jpg
B000BHEQ1G,,"As World War II draws to a close, the first covert battles of the Cold War begin. Caught in the life and death struggle between the Soviets and Germans in war-torn Berlin, you control the fate of a lone American OSS Sniper. Disguised as a German and working deep behind enemy lines you must stop Stalin's forces from gaining control of Germany's nuclear secrets. Prepare to alter the course of history.",59.99,,"[['Video Games', 'More Systems', 'PlayStation'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51XFYPB4ADL._SY300_.jpg
B000BHIQUS,,"F.E.A.R. (First Encounter Assault Recon) is an intense combat experience with rich atmosphere and a deeply intense paranormal storyline presented entirely in first person. Be the hero in your own spine-tingling epic of action, tension, and terror&#8230; and discover the true meaning of fear. Hyper-stylized combat for breathtaking cinematic quality action  Gripping supernatural storyline for spine-tingling intensity of play Multi-player action with multiple gameplay modes and all single player capabilities Advanced graphics and physics for visceral movie-like experience Enemies with special abilities and A.I. so intuitive it&#8217;s like battling living, breathing players.",4.77,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51CRVK2M4BL._SY300_.jpg
B000BHQZAQ,,"Tommy is a Cherokee garage mechanic who denies his past and is uncertain about his future. His world comes to a halt when he and his people are abducted to a menacing mothership orbiting Earth. Tommy taps his latent Cherokee spiritual powers to save himself, his girlfriend, and the planet.Preyis a first-person shooter in which players enter a living spaceship which enslaves alien races and devours humans for lunch. Built on a heavily modded version of theDoom 3engine, features include wall walking, gravity flipping, and intense single- and multi-player gameplay.",19.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51W5YCJ3QNL._SY300_.jpg
B000BHXNX8,,This is a Nintendo Gamecube game that can also be played on Nintendo Wii.,91.99,,"[['Video Games', 'More Systems', 'GameCube', 'Games']]",http://ecx.images-amazon.com/images/I/61663JMHRYL._SY300_.jpg
B000BI2P22,,"You are Rambo, the super hero of the movies. And you come to life on your own screen. You must go deep into enemy territory to rescue your comrades from concentration camps. Blow those camps. And escape with your skin. It's no picnic. You're menaced by infantry. Artillery. Flame throwers and rocket launchers. Everything the enemy can throw at you. So you must use every tactic at your command. Your weapons? Your M-60. A supply of arrow-bombs. Your savage strength. And steel nerves. Play the game by yourself. Or with your partner. Alone or together, you'll find yourself in the middle of enough color and action for a battalion to take on. And remember. You take no prisoners.",98.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega Master System', 'Games']]",http://ecx.images-amazon.com/images/I/51jt9Kbqn2L._SX300_.jpg
B000BI2R5C,,Fire colorful bubbles into groups of three or more of the same color to clear each level.  But be careful - with each new puzzle level comes a new enemy who is determined to stop you!,9.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/517OfWhM2GL._SY300_.jpg
B000BI3QK2,,,59.99,,"[['Video Games', 'Xbox 360', 'Games']]",http://ecx.images-amazon.com/images/I/617SA9QQWDL._SY300_.jpg
B000BI3SIC,,"This classic adventure includes 18 towns and castles, dozens of magical spells, and hundreds of monsters, weapons, and items to help players on their quests. The game features the astounding music, challenging adventures, and interesting storyline that are the hallmarks of the Final Fantasy franchise. Additional game elements also have been added to enhance the Game Boy Advance version.Players can expect 30 to 40 hours of playing time as they journey on land, on sea, and in the air, and explore new towns, caves, and mountains in their attempt to recover stolen crystals. Twelve different characters with new abilities, spells, and items join and leave the party at different parts of the quest to keep the game fresh.",34.99,,"[['Video Games', 'More Systems', 'Game Boy Advance', 'Games']]",http://ecx.images-amazon.com/images/I/61SO3RUF-wL._SX300_.jpg
B000BI5HZO,,"World War II Combat: Road to Berlin takes you into the heart of combat in WWII-era Europe, for a secret mission that will decide the outcome of the war. Become a young OSS officer who discovers that Germany is working on a powerful new weapon -- the most powerful bomb in history. As Stalin's army makes its push into Berlin, you'll race to the city and make sure that neither the Germans or the Russians claim these deadly nuclear secrets.",28.24,,"[['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/51WGKXV952L._SY300_.jpg
B000BI4GP6,,"With over 6 million units sold and unprecedented critical acclaim from fans and press around the world, Sid Meier'sCivilizationis recognized as one of the greatest PC game franchises of all-time. Now, Sid Meier and Firaxis Games take this incredibly fun and addictive game to new heights by adding new ways to play and win, new tools to manage and expand your civilization, all-new easy-to-use mod capabilities and intense multiplayer modes and options.Civilization IVcomes to life like never before in a beautifully detailed, living 3D world that elevates the gameplay experience to a whole new level.Sid Meier's Civilization IVhas already been heralded as one of the top games of 2005, and a must-have for gamers around the globe!FeaturesCiv 4features beautiful 3-D worlds with fully animated unitsCiv IV comes to life! - Beautiful 3D world with dozens of fully animated units (including culturally unique units) and totally customizable armies. Detailed cities and wonders will appear on the map. Wonder movies are back!Greater Accessibility and Ease of Play - An easy-to-use interface will be immediately familiar to RTS and action game players, and newcomers to the series will be able to jump in and play. Multiplayer -LAN, Internet, PBEM and Persistent Turn-Based Server (PTBS or Pitboss) offer players all-new strategies and ways to play when competing or cooperating with live opponents.Team Play - Whether playing multiplayer or single player, team play offers a new way of setting locked alliances that result in shared wonder effects, visibility, unit trading and shared territory that delivers a plethora of new strategic and tactical options.Mods and Community Tools - Designed from the ground up for modability, the game contains a powerful map editor with XML and Python support. Choose Your Leader - Many Civs now have 2 leaders from which to choose, with each Leader having traits that provide various bonuses to the player and lots of replayability.Civics - With the discovery of new techs, civic options can become available. Freedom of speech or slavery? Hereditary rule or open elections? This creates endless government choices and possibilities!Religion - Now there are 7 religions in the game that are unlocked through researching. When unlocked, the religion spreads through a player's empire allowing them to use the religion to help manage happiness, gain gold and create Great Prophets.Great People - As the player uses specialists they gain Great People points in the city that is utilizing the specialists. Great People include the Artist, Tycoon, Prophet, Engineer, and Scientist. They can be used to get free techs, start Golden Ages, or join a city to increase its output.Promotions - Each unit has a promotion path that emphasizes specific unit traits. Promotions include bonuses to Attack/Defend on specific terrains/features, movement bonuses, sight/visibility bonuses and increased withdrawal chances.Tech Tree - Flexible Tech tree allows players more strategic choices for developing their civilizations along unique paths.More Civs and all new Units and Improvements to enhance and grow your empire.Faster-Paced Fun - Gameplay has been streamlined for a tighter, faster and more compelling experience.In-Game Movies - Civ IV will have over 70 in-game movies and animated sequences.",29.95,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41ZFJQ7NTTL._SY300_.jpg
B000BI5HZY,,"Land of the Dead: Road to Fiddler's Greenis based on the George A. Romero film, Land of the Dead. This intense 3-D zombie experience will grip and terrify you like none other.A horrific plague has broken out and mobs of zombies are roaming throughout the tri-state area, killing people at random. You play Jack, a simple farmer who must battle through hordes of terrifying undead bent on spreading the zombie plague. You are offered a special job, too good to turn down, but will you live long enough to reap the rewards?Features:Gut-wrenching horror: fight the walking dead in over 20 different levels like cornfields, back alleys, sewers, and the city of the living!Online mayhem: play with up to eight players over Xbox Live with unique modes allowing you to work with or against friends in surviving the zombie plague.Multiplayer maps: on 1 of 10 intense maps, play four game modes including Deathmatch, Team Deathmatch, Capture the Flag, and Invasion.Huge arsenal: fight through hordes of zombies with a wide variety of melee and ranged weapons including the sniper rifle, revolver, Glock, .22 rifle, shotgun, M-16, hammer, golf club, baseball bat, shovel, lead pipe, fire axe, grenade, Molotov cocktail, and even your fists.Amazing graphics: the state-of-the-art Unreal Engine and Karma physics technology create stunning visuals and effects.",29.99,,"[['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/51CMX8J6KRL._SY300_.jpg
B000BI641A,,"Your Sims are now young adults leaving home to live the ultimate college fantasy. Immerse them in college life as they become the Big Sim on campus. They'll relish their new-found freedom as they party with friends, join fraternities and sororities, and pull outrageous pranks. Your Sims will explore all the campus hot-spots as they frequent lounges, gyms, coffee houses, and more. Help them fulfill new lifetime goals to unlock more rewards and reap all of the benefits of their university years.Features:New Young Adult Age Group: All-new university-age Sims leave home and take over campus. Now they can relish their new-found freedom by setting a new life goal.Become the Big Sim on Campus: Your Sims have all-new wants and fears tied to their social and academic life. Develop their ability to influence friends, classmates, and faculty.Earn Degrees to Open Up New Careers: Choose from 11 majors for your Sims and keep their grades on track. Secure the final degree and open up four new career paths.New ""College Town"": Now your Sims can live the ultimate college fantasy whether it's living in dorms, rushing a fraternity, or shacking up with friends in their very own pad.College Lifestyle: Join a band, crash parties, find a part-time job, or get initiated into a secret society, print money, and cheat on your studies. How will your Sims enjoy their college years?Over 100 New Objects and Decor Items: Take a fun study break with the Arcade Game or polish your skills on the Drum Kit. Hustle your pals on the Pool Table, milk the cow plant and extend your Sims life span, or take a photo with the new Camera and use it as a wall-hanging.",18.94,,"[['Video Games', 'Mac', 'Games'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/519QN8P368L._SY300_.jpg
B000BI8M2E,,"Super Collapseis back again--and you won&#146;t believe the fun! The third installment of this highly addictive series holds more action and surprise than ever before. Adventure awaits as you explore 10 fun and unique lands in our all-new Quest mode. Earn coins along the way to purchase strategic items in the Shop, or take a breather and try your luck at 1 of 10 mini-games in the Casino. And for the trueCollapseaficionado, new variations and classic favorites in our Quick Play mode deliver endless, back-to-back challenges! Whether you're already a fan ofCollapseor new to the frenzied fun, once you start clicking you won't be able to stop!Features:Unlimited playPlay the Quest or spend your time in the Quick Play areaThree new and exciting modesSeven total Collapse modes10 unique mini-games140 brand-new puzzlesExplore the secrets of collapse worldFun for any skill level",19.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'Mac', 'Games'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41Q57G1YA8L.jpg
B000BIHQ44,,,28.99,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/51F7FPGAR6L.gif
B000BIXN3W,,,0.0,,"[['Video Games', 'Nintendo DS', 'Games']]",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif
B000BIZR72,,"Namco Bandai brings its classic roster to the NDS, giving fans a handheld dose of gaming history! Namco Museum DS allows payers a chance to enjoy their favorite classics on the next generation of handhelds. In addition to the included legendary roster, Namco Museum DS also brings an updated version of fan favorite, Pac-Man Vs. Never before available as a separate product, this present day remake of Pac-Man headlines this Namco Museum, bringing classic gameplay with a twist.",19.99,,"[['Video Games', 'Kids & Family', 'Nintendo DS', 'Games'], ['Video Games', 'Nintendo DS', 'Games']]",http://ecx.images-amazon.com/images/I/61EIhYDcnvL._SX300_.jpg
B000BJ461O,,,0.0,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/516FMA9PW3L._SY300_.jpg
B000BJHS8C,,All the tools to spin your web of villainyProduct InformationForge your villainous identity then claw your way to dominance throughheists abductions and other nefarious activities.&nbsp; Stand alone as a forceon the streets or build a lair for your coalition of evil.&nbsp; Do you havewhat it takes to bee infamous?&nbsp; Lord Recluse if watching.Heroes and Villains Collide - Now players have the choice to take onthe most challenging rivals of all time...each other!Create Your Own Villain - Use the nearly limitless customization tool tocreate characters with new Archetypes Powers and Costume Pieces.&nbsp;Monstrous features skeletons horns hooves capes and other spectaculareffects allow for an incredible variety of villains.Design Your Fortress of Evil - Build a stronghold of villainy from theground up using strategy and style.&nbsp; Construct bases with teleportershospitals and elaborate defenses in addition to an extensive set of furnishings.IncludesCollector's Edition Includes: DVD version of City of Villains Collector's exclusive in-game items Seven limited edition HeroClix figures Art Collection Book from both sides of the law A preview deck of the City of Heroes' collectible card game from Alderac Entertainment Group One exclusive City of Heroes' collector card from Alderac Entertainment Group Two-sided poster featuring: Villains vs. Heroes battle scene and Rogue Isles ancient map First Month of Play Included (Valid Credit Card or Game Time Card required to activate included time) Plus Game Trials and Other OffersProduct Features Nearly Infinite Customization Options Build Massive Fortresses Room By Room Partake in Heists Abductions and Other Evil Missions Battle Monsters Heroes and Other Villains Summon and Command Evil MinionsWindows Requirements Windows 2000 or XP Pentium III 800MHz or AMD Athlon processor (Pentium 4.20,23.04,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41w4P7YuR4L._SX300_.jpg
B000BJQR2U,,"HPS Simulations and John Tiller are proud to announce the release of  Kharkov '42, an operational level World War II simulation.  Kharkov '42 covers the Soviet Spring offensive of 1942 and the attempt to retake the key strategic city of  Kharkov.",34.95,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/2104XPVXRDL.jpg
B000BK0XMY,,"Bulge '44 covers the classic German final offensives, Operations Wacht am Rhein (""Watch on the Rhein"") and Herbstnebel (""Autumn Fog"") in the West in the attempt to drive a wedge between the Allied Armies and push on to Antwerp. Features over 20 historically based scenarios, including several ""what-if"" scenarios. The grand historical scenarios last 162 turns (to 2 January 1945).",39.9,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41PFDHQF56L.jpg
B000BJV0LS,,"Everybody&#146;s got a story to tell. In urban dance, you tell it with your body. Whether you&#146;re old school, pioneering fresh moves, or new to breakdancing altogether, you&#146;ll find fresh beats and challenges inFlow: Urban Dance Uprising,the first-ever breakdancing game where you actually get up and move. Host dance battles, get fit, and master up to 300 moves from all schools of urban dance. Rhythm scores you points; style scores respect.Features:Express your skills and style to 50 current, licensed hip-hop tracks.Learn the foundations of urban dance in Easy mode, and challenge yourself with fly power moves as you advance through Medium and Expert.Establish your character&#146;s rep across town in 100 single-player challenges and unlock songs, power moves, custom interfaces, and more.Break out your dance pad and master up to 300 moves per character. Or, try them out with your DualShock2 controller.Develop your moves and stamina in three single-player modes, then battle against friends in Versus, Break Style, and eight-player Competition mode.Pick from 10 different boys and girls, or watch yourself dance using the Sony USB Camera Eye Toy.",19.99,,"[['Video Games', 'More Systems', 'PlayStation 2']]",http://ecx.images-amazon.com/images/I/41KMK6NP3HL.jpg
B000BK25AW,,"Forty Birds And Unlimited Prey. Fly 40 different modern warplanes from U.S., European, and Russian Air Forces. Each aircraft has accurately detailed flight characteristics and weapon systems. Full-fledged air and ground battles rage around you in this dynamic combat environment. Choose from 12 different mission types including Ground Attack, Long Range Bombing, Interception, Air Superiority and Reconnaissance missions. Select your mission type based on the status of the battle and choose the best plane and weapons for the job.",0.0,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/31WRAWSQD9L.jpg
B000BJV0LI,,"Asphalt: Urban GT 2 shifts into gear with six game modes, numerous tuning possibilities, 30 tracks and 36 licensed cars and motorcycles - taking handheld racing simulations to a new level. To keep the action hot, Asphalt: Urban GT 2 features music from Moby and music and appearances from the Pussycat Dolls.",32.94,,"[['Video Games', 'Kids & Family', 'Nintendo DS', 'Games'], ['Video Games', 'Nintendo DS', 'Games']]",http://ecx.images-amazon.com/images/I/71V4hH4RPsL._SY300_.gif
B000BK0XNS,,"The early years of the American Civil War witnessed several desperate struggles for possession of the vast Ozark region of Missouri and Arkansas. The fate of embattled Missouri was crucial to the war efforts of both sides and Campaign Ozark depicts these decisive conflicts in three campaigns: (1) 1861 Missouri Campaign: Lyon's offensive across the length of Missouri from Boonville to Carthage and Wilson's Creek, (2) 1862 Pea Ridge Campaign: Curtis's drive from Missouri into Arkansas culminating in the battle of Pea Ridge, (3) 1862 Fall Campaign: Newtonia and Cane Hill to Hindman's counterstroke at Prairie Grove. The heart of the game are the 3 campaigns. Bonus scenarios covering the siege and relief of Lexington are included. At each stage of a campaign, players choose from 2-4 operational decisions that will result in a tactical battle to be played out on an expansive map, providing room for maneuver. The campaign is non-linear, with both offensive and defensive operational options available to each side.

Campaign Ozark also contains 79 scenarios, including the historical battles of Pea Ridge, the Siege of Lexington, and many others. Though every scenario may also be played as a stand-alone, the bulk of the scenarios are integrated into the operational/tactical campaigns, providing a high degree of replay value.",39.95,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41SJD307YEL.jpg
B000BK5QK8,,"It started on a dark evening.... As Delaware St. John explores the dark remains of a long abandoned manor visions of a dark past appear and vanish before his eyes.  Voices call from the dark, begging for someone to hear him. It's clear to Delaware that something unspeakable happened here a long time ago and now it's up to him and his partner, Kelly Bradford, to figure out the secret behind the CURSE OF THE MANOR",0.0,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41ZDZYP2NYL._SY300_.jpg
B000BK7AKW,,Connect up to 7 AV sources to your TV with the AV Control Center from Joytech. Control sound and picture with electronic switching and remote control.,0.0,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Hardware', 'Accessories'], ['Video Games', 'PlayStation 3', 'Accessories'], ['Video Games', 'Wii', 'Accessories'], ['Video Games', 'Xbox 360', 'Accessories']]",http://ecx.images-amazon.com/images/I/81xe47GMU8L._SY300_.gif
B000BK9UI2,,"MLB 2K5 World Series Edition lets you live the thrill of winning the World Series. Take on the best teams in the country as you live out baseball history -- or rewrite it!   Great commentary featuring Jon Miller and Joe Morgan   Includes custom MLB DVD -- 45 minutes showing the real-life World Series situations, compiling the most pivotal World Series moments",0.0,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/5180YGFAD0L._SY300_.jpg
B000BKBZXU,,"Additional weapons, aggressive suspects, and new multiplayer mode expansion pack / ESRB M for Mature",29.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51WJC47NZ0L._SY300_.jpg
B000BKF2I4,,"When you're ready to enter the Star Wars universe and become a hero of your own adventure in a galaxy far, far away, then it's time for the Star Wars Galaxies Starter Kit. Featuring an all new design of the first 30 levels of the game, the Star Wars Galaxies Starter Kit will let players of all levels fly into action immediately.Visit the familiar Mos Eisley Cantina.Encounter the familiar bad guys.Help Han fend off Jabba.Whether you want to enter the excitement of Jabba's Palace or the dangers of the infamous Mos Eisley Cantina, the galaxy is yours for the asking. Begin your adventure aboard the Millennium Falcon helping Han Solo and Chewbacca fend off the notorious Jabba the Hutt. Along the way you will choose your path as a Rebel fighting the Galactic Empire, or even join forces with the Dark Side! Heroic adventurers can seek their fortune in space or on the ground as a Bounty Hunter, Smuggler, Jedi or a host of other unique Star Wars professions. Getting started is easy -- the Star Wars Galaxies Starter Pack is all you need!Included with the Starter Kit is the complete content from the multiplayer online role-playing games (MMORPG) Star Wars Galaxies: An Empire Divided, as well as Star Wars Galaxies: Jump to Lightspeed. You can immerse yourself with content inspired by the classic trilogy, the prequel movies including Star Wars: Episode III Revenge of the Sith, and the hundreds of comics and books that have been inspired by the George Lucas films. You can explore 10 fully realized Star Wars worlds, such as Tatooine, Naboo, and Endor, and decide whether you want to work for, or against, the likes of Darth Vader, Jabba the Hutt, Han Solo and Princess Leia.Along the way, there will be no rest for the weary as you adventure through 11 space sectors filled with asteroid belts, dangerous nebula, enemy fighters and opportunistic pirates. With access to a full range of powers and controls, you'll be able to command dozens of different starships, like the X-wing, TIE fighter and even the Firespray -- Boba Fett's starship. You can even pilot multi-passenger ships such as the YT-1300, the same ship as Han Solo's famed ""Millennium Falcon,"" through Death Star debris and enemy encounters with your friends as your gunners. And if that's not enough, you can also choose to race speeder bikes, swoop bikes and landspeeders, or mount creatures like banthas and dewbacks.With the Starter Kit, you can also customize every detail of your character's appearance, from 10 playable species (human, Wookiee, Bothan, Twi'lek and others), by selecting from various body types, facial features, tattoos and more. And you can take on one of over nine iconic professions, including Bounty Hunter, Smuggler, Commando, or -- the ultimate -- a Jedi! And best of all, you can remain live online in the Star Wars universe with your friends, 24 hours a day, seven days a week, while you explore the distant galaxies.One thing you should know: the Star Wars Starter Kit is a powerful MMORPG, loaded with the latest special effects and exceptional light displays. So if you have had photo-sensitive seizures that may have been induces by flashing lights or patterns, you will want to talk to your doctor before diving into this game.",52.9,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51DCRN60A4L._SY300_.jpg
B000BKIDZ8,,"Empire Earth II: Art Of Supremacy redraws the borders, as your epic conquest continues. Command four new civilizations and earn bold victories as you march across the world. You'll be challenged for the ultimate prize: Establish your reputation as world's greatest leader - past, present and future! From the Pharaohs to Napoleon, relive mankind's most legendary moments in three new globe-spanning campaigns.  Units persist across multiple scenarios   Streamlined multiplayer matchmaking interface",19.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/61NFAQ4MBQL._SY300_.jpg
B000BKHYQ2,,"In The Warrior's Code, the realm is one of chaos and oppression as a powerful warlord's horrific minions continue to slaughter and enslave the people. As one of five shape-changing characters, players will challenge their skills through an epic storyline consisting of five chapters with in-game cinematics, voiceovers and an upgraded Quest Journal. In addition, there are more than 45 areas featuring interactive objects, devious traps, destructible walls and ambient creatures.",9.66,,"[['Video Games', 'Sony PSP', 'Games']]",http://ecx.images-amazon.com/images/I/51P0V1CBWGL._SY300_.jpg
